AMB_TEMP CH4 CO NMHC O3 PM10 RH SO2 THC UVB WD_HR WIND_DIREC WIND_SPEED WS_HR
27 1 0 0 38 35 82 2 2 1 250 245 2 2
24 1 0 0 42 53 90 1 2 1 28 41 2 2
23 2 2 0 29 41 75 10 2 1 145 145 2 1
17 2 1 0 7 73 91 3 2 1 184 187 0 0
28 1 0 0 29 36 75 2 2 1 145 145 2 1
17 1 0 0 37 40 60 2 2 1 150 145 1 0
23 1 0 0 26 20 75 1 2 1 145 145 2 1
21 1 0 0 35 32 56 3 2 1 93 114 1 1
19 2 0 0 39 95 61 3 2 1 120 119 2 2
30 1 0 0 32 34 70 1 2 1 255 257 7 7
18 1 0 0 35 16 89 5 1 1 267 283 1 0
30 1 0 0 48 34 75 2 2 1 39 42 2 1
31 1 0 0 9 42 77 2 2 1 178 197 2 1
20 1 0 0 42 44 48 1 2 1 92 85 1 1
24 1 0 0 34 28 78 4 2 1 104 107 4 3
14 2 0 0 2 14 89 2 2 1 320 56 0 0
15 1 0 0 59 19 95 1 2 1 145 145 2 1
10 2 0 0 30 110 74 5 2 0 77 61 1 0
27 1 0 0 40 22 82 1 1 1 98 95 11 7
23 1 0 0 48 55 75 2 2 6 145 145 2 1
27 1 0 0 11 37 89 1 2 1 178 159 0 0
23 1 0 0 37 63 82 3 2 1 2 64 2 0
29 1 1 0 90 107 71 5 2 1 293 294 2 1
24 1 0 0 49 21 91 2 2 1 47 50 3 3
28 1 0 0 8 20 68 1 2 1 77 76 4 2
27 1 0 0 6 30 85 2 2 1 279 275 0 0
27 2 3 1 29 76 77 7 3 1 145 145 2 1
16 1 0 0 1 11 82 2 2 1 132 87 0 0
23 1 0 0 41 32 75 2 2 0 145 145 2 1
25 1 0 0 40 27 78 2 2 1 101 110 3 3
27 2 1 0 29 95 75 7 3 1 145 145 2 1
17 2 0 0 11 75 77 2 2 1 52 110 0 0
28 1 0 0 23 30 80 2 2 1 248 251 4 5
26 2 1 0 29 78 80 3 2 1 145 145 2 1
27 1 0 0 27 46 68 13 2 1 104 115 4 3
16 2 1 0 9 63 78 5 2 1 217 26 0 0
22 1 0 0 10 12 91 6 2 1 107 107 1 2
26 1 0 0 9 17 97 2 2 1 148 88 0 0
16 1 0 0 62 21 99 1 2 1 145 145 2 1
20 1 0 0 49 43 91 2 2 1 45 48 3 2
32 1 2 1 29 53 64 7 3 1 145 145 2 1
0 1 1 0 31 11 0 3 2 1 145 145 2 1
19 2 1 0 1 77 91 2 2 1 71 74 1 1
22 1 0 0 29 33 71 1 2 1 83 81 2 2
15 1 0 0 33 108 64 3 2 1 68 71 5 5
28 1 0 0 42 37 50 2 2 1 132 144 0 0
18 1 0 0 24 44 93 5 2 1 332 323 2 1
15 1 0 0 38 49 63 6 2 1 75 81 5 5
23 1 0 0 28 29 75 2 2 0 145 145 2 1
25 1 0 0 8 25 92 1 2 1 91 100 1 1
15 2 3 1 3 111 83 7 3 1 190 195 1 0
23 1 0 0 47 54 90 3 2 1 87 91 3 3
24 1 0 0 55 48 83 3 2 1 92 105 3 2
20 2 0 0 18 19 94 1 2 1 98 147 0 0
13 1 0 0 28 88 56 6 2 1 68 54 2 1
17 2 0 0 32 84 59 3 2 1 255 261 1 0
20 1 0 0 32 24 82 1 2 1 93 96 2 2
25 1 0 0 33 76 80 6 2 1 234 231 2 1
12 1 0 0 50 9 100 1 2 1 145 145 2 1
19 1 0 0 27 16 98 1 2 1 339 314 1 0
18 1 0 0 42 3 100 2 2 1 145 145 2 1
19 2 0 0 49 135 65 7 2 1 132 179 1 0
29 1 1 0 5 48 76 5 2 1 204 198 1 1
26 1 0 0 8 21 78 3 2 1 97 100 3 2
28 1 0 0 23 28 83 1 2 1 211 220 2 2
28 1 0 0 36 51 78 2 2 1 88 96 2 2
21 2 0 0 10 90 84 4 2 1 68 94 1 0
23 1 0 0 35 29 82 2 2 1 52 54 3 3
21 1 0 0 20 22 89 7 1 1 305 308 1 0
22 1 0 0 35 70 82 2 2 1 296 326 2 1
20 1 0 0 24 87 59 4 2 1 99 105 3 3
17 1 0 0 47 87 60 3 2 1 87 88 3 3
27 1 0 0 14 38 82 2 2 1 270 243 1 1
16 1 0 0 28 18 97 0 2 1 77 146 0 0
22 1 0 0 34 46 86 4 2 1 205 182 1 0
25 1 0 0 93 62 72 3 2 1 145 145 2 1
15 1 0 0 32 34 76 2 2 1 45 46 3 3
23 2 0 0 29 32 75 2 2 1 145 145 2 1
34 1 0 0 50 34 53 3 1 1 231 205 2 1
23 1 0 0 33 26 95 2 2 1 205 210 2 1
15 1 0 0 48 74 56 3 2 1 88 87 6 6
28 1 2 0 1 33 72 3 2 1 304 352 0 0
23 1 0 0 76 56 92 5 2 1 145 145 2 1
26 1 0 0 43 26 71 12 2 1 118 119 1 1
30 1 0 0 38 49 64 2 2 1 256 253 8 8
16 1 0 0 7 60 82 2 2 1 133 134 0 0
17 1 0 0 36 6 92 2 2 1 95 91 1 1
14 1 0 0 23 37 88 1 2 1 44 40 4 3
34 1 0 0 58 43 57 3 1 1 203 221 2 0
27 1 0 0 3 36 89 4 2 1 226 225 2 2
22 2 0 0 24 50 70 5 2 1 239 244 1 1
25 2 0 0 27 43 78 3 2 1 192 143 0 0
30 1 2 0 3 38 65 5 2 1 259 252 1 1
14 1 0 0 46 38 96 0 2 1 56 55 2 2
27 1 0 0 21 28 72 4 2 1 276 275 1 0
26 1 0 0 38 26 68 0 1 1 84 86 3 2
21 1 0 0 54 17 94 1 2 1 145 145 2 1
24 2 1 0 29 65 77 4 2 1 145 145 2 1
23 2 0 0 6 45 72 16 2 1 70 74 1 1
35 1 0 0 64 61 55 4 2 5 262 251 4 4
26 1 0 0 33 38 74 3 2 1 104 107 4 3
18 1 0 0 19 18 76 1 2 1 86 82 2 2
17 1 0 0 0 45 49 3 2 1 107 116 2 2
28 1 0 0 24 23 77 4 2 0 335 305 1 0
33 1 0 0 44 34 49 3 2 4 277 282 2 3
26 1 0 0 7 17 84 1 2 1 112 116 1 0
28 1 0 0 16 45 66 3 2 1 137 147 2 1
23 1 0 0 38 16 75 1 2 0 145 145 2 1
29 1 0 0 17 20 77 3 2 1 75 52 2 0
23 2 0 0 20 22 87 1 2 1 80 88 0 0
25 1 0 0 19 35 74 2 2 1 103 110 5 3
27 1 0 0 28 53 72 2 2 1 56 50 2 2
18 2 0 0 15 29 85 2 2 1 75 116 1 0
26 2 2 0 29 38 74 1 3 1 145 145 2 1
28 1 0 0 6 38 79 1 2 1 164 159 1 1
15 1 0 0 49 30 87 2 2 0 81 86 2 1
23 1 0 0 40 64 75 2 2 1 145 145 2 1
8 1 0 0 50 3 100 0 2 1 145 145 2 1
20 1 0 0 25 45 99 2 2 1 84 99 2 2
12 2 0 0 21 48 75 1 2 1 85 74 1 0
22 2 1 0 29 42 68 3 2 1 145 145 2 1
23 1 0 0 33 68 81 4 2 1 349 349 2 0
19 1 0 0 42 28 75 1 2 1 84 81 3 4
25 1 0 0 15 37 88 6 2 0 84 78 0 0
18 1 0 0 30 36 74 1 2 0 89 92 3 2
17 1 0 0 36 9 73 1 2 1 110 104 2 2
24 1 0 0 48 47 67 2 1 1 60 67 2 2
30 1 0 0 44 46 65 8 1 1 19 105 1 0
22 2 0 0 1 41 88 4 2 1 339 339 1 0
24 1 0 0 46 54 87 1 2 1 46 46 3 2
18 2 0 0 29 33 78 1 2 1 145 145 2 1
23 2 1 0 29 68 75 4 2 1 145 145 2 1
25 1 0 0 64 27 69 2 2 1 68 69 3 3
30 1 1 0 29 65 69 2 2 1 171 172 2 1
25 1 0 0 32 31 76 1 1 1 85 77 3 2
18 1 0 0 18 22 74 1 2 1 57 345 1 1
25 1 0 0 43 37 91 2 2 1 265 271 2 2
31 1 0 0 25 7 61 0 1 1 113 113 2 3
16 2 0 0 2 65 90 4 2 1 180 192 0 0
18 1 0 0 50 35 93 1 2 1 62 60 1 1
23 1 0 0 13 39 90 2 2 1 212 211 3 3
22 2 1 0 21 46 77 4 2 1 267 258 1 1
29 1 0 0 0 31 79 3 2 0 100 78 1 1
29 1 0 0 32 45 65 6 2 1 82 96 3 2
27 1 0 0 8 13 92 2 2 1 261 246 0 0
31 2 1 0 29 62 59 3 2 1 145 145 2 1
28 2 0 0 7 29 74 4 2 1 248 225 1 0
34 1 0 0 31 17 48 1 1 1 88 92 3 1
17 1 0 0 36 27 85 0 2 1 69 65 2 1
26 1 0 0 13 32 72 3 2 1 317 296 2 0
18 1 0 0 24 105 58 6 2 1 94 106 4 3
15 2 0 0 37 106 55 5 2 1 32 25 2 2
32 1 0 0 41 39 66 1 2 1 342 87 1 1
23 1 0 0 3 50 75 2 2 0 145 145 2 1
14 1 0 0 50 36 90 3 2 1 50 53 4 3
17 2 1 0 1 49 67 5 2 1 109 110 0 0
18 1 0 0 29 37 54 2 2 1 100 93 3 3
18 1 0 0 37 120 58 4 2 1 50 54 6 6
17 1 0 0 59 23 100 1 2 1 145 145 2 1
0 1 1 0 18 5 0 3 2 1 145 145 2 1
22 1 0 0 42 40 87 1 2 1 31 41 7 9
21 1 0 0 18 45 83 2 2 1 295 298 2 2
29 1 0 0 15 45 71 4 2 1 111 102 1 1
11 2 0 0 48 116 68 4 2 1 146 133 1 0
21 1 0 0 6 6 83 2 2 1 161 120 1 1
29 1 0 0 11 44 76 2 2 1 168 192 1 1
13 1 0 0 35 44 64 2 2 1 59 60 3 3
13 1 0 0 30 46 64 2 2 1 52 56 4 5
26 1 1 0 15 55 66 9 2 1 43 61 0 1
30 1 0 0 42 43 79 2 2 1 25 60 5 0
23 1 0 0 29 40 75 10 2 1 145 145 2 1
15 1 0 0 1 67 63 7 1 0 244 233 1 1
21 2 0 0 13 26 96 1 2 1 342 328 0 0
17 1 0 0 30 31 59 2 2 1 274 269 2 0
30 1 0 0 17 27 90 2 1 1 281 253 1 0
30 1 0 0 36 37 60 1 2 1 257 266 3 2
19 1 0 0 21 15 85 1 2 1 176 163 4 4
24 1 0 0 9 35 80 1 2 1 34 206 0 0
24 1 0 0 19 45 74 4 2 1 292 295 1 1
23 2 0 0 29 75 75 4 2 1 145 145 2 1
27 1 0 0 7 36 83 1 2 1 170 175 2 1
23 1 0 0 4 27 75 1 2 0 145 145 2 1
19 1 0 0 22 49 82 2 2 1 298 304 1 1
23 1 0 0 26 13 73 1 2 1 145 145 2 1
30 1 0 0 67 18 44 6 2 1 74 74 6 2
23 1 0 0 28 77 75 4 2 2 145 145 2 1
27 1 0 0 5 30 78 2 2 1 292 311 0 1
26 1 0 0 17 39 80 5 2 1 244 242 2 2
26 1 0 0 11 51 84 2 2 1 165 139 1 1
29 1 0 0 6 44 72 5 2 1 56 52 1 1
25 2 0 0 1 62 90 11 2 0 138 176 0 0
15 2 0 0 34 103 57 5 2 1 62 74 2 0
17 1 0 0 53 107 51 6 2 1 71 72 8 8
26 1 0 0 3 42 93 1 2 1 184 175 0 1
20 1 0 0 71 112 67 3 2 1 79 83 6 5
29 1 0 0 10 32 69 2 1 1 70 49 0 0
29 1 0 0 1 32 82 4 2 1 99 5 0 0
26 2 0 0 37 96 75 2 2 5 286 294 2 1
31 1 0 0 22 15 64 0 2 1 112 110 1 1
18 1 0 0 14 38 91 2 2 1 124 111 1 0
23 1 0 0 17 75 93 2 2 1 192 210 0 0
17 1 0 0 42 35 51 0 1 1 80 82 2 2
22 1 0 0 27 34 86 2 2 1 217 229 2 2
29 1 0 0 56 35 46 2 1 1 98 94 3 2
29 1 0 0 19 40 80 3 1 1 271 264 0 0
21 1 0 0 40 34 85 2 2 1 105 80 1 1
23 1 0 0 19 22 81 0 2 1 67 55 2 1
23 1 0 0 3 86 88 5 2 1 93 38 1 0
17 1 0 0 22 41 56 4 2 1 107 95 2 1
35 1 0 0 74 27 47 6 1 1 196 179 1 1
16 1 0 0 43 21 85 1 2 1 241 228 2 1
30 1 0 0 28 33 70 1 2 1 250 253 4 4
32 1 1 0 29 42 60 6 2 1 145 145 2 1
18 1 0 0 43 16 99 5 2 1 145 145 2 1
26 1 0 0 67 67 53 3 2 1 172 142 2 1
13 1 0 0 35 66 75 2 2 1 93 87 1 1
20 2 0 0 49 61 94 3 2 1 96 96 2 2
31 1 0 0 15 8 60 1 1 1 102 91 2 2
15 2 0 0 11 41 80 1 2 1 81 90 2 1
18 1 0 0 24 20 85 1 2 1 91 87 1 1
13 1 0 0 25 115 51 5 2 1 97 101 1 1
17 1 0 0 32 26 92 2 2 1 56 55 7 7
19 2 0 0 28 15 89 1 2 1 125 115 1 1
13 1 0 0 30 40 55 1 2 1 100 96 2 1
23 1 0 0 47 31 84 1 2 1 121 125 3 3
21 2 0 0 29 71 83 1 2 1 145 145 2 1
26 1 0 0 52 25 83 1 2 1 145 145 2 1
23 1 0 0 28 18 95 2 2 1 64 73 1 1
26 1 0 0 35 27 73 1 2 1 68 95 2 2
25 1 1 0 0 37 74 2 2 1 16 34 0 0
27 1 0 0 5 22 79 3 2 0 192 204 0 0
23 1 0 0 29 41 75 2 2 1 145 145 2 1
30 1 0 0 41 26 51 1 2 1 228 249 0 0
27 1 0 0 8 43 82 5 2 1 51 55 0 0
26 1 0 0 64 44 53 3 2 1 264 259 1 0
28 1 0 0 60 65 83 3 2 1 50 55 3 1
23 1 0 0 9 30 80 7 2 1 104 100 2 2
25 1 0 0 34 15 89 1 2 1 145 145 2 1
19 2 0 0 2 27 74 -4 2 1 162 173 1 0
23 1 0 0 78 60 75 6 2 3 145 145 2 1
30 1 0 0 19 38 66 3 2 1 159 170 2 1
23 1 0 0 38 37 75 2 2 3 145 145 2 1
29 1 0 0 20 42 71 2 2 1 157 167 2 1
30 1 0 0 34 50 68 3 2 1 264 260 3 3
21 1 0 0 11 26 79 2 2 0 102 101 1 1
26 2 2 0 29 86 78 3 2 1 145 145 2 1
23 1 0 0 21 18 75 1 2 9 145 145 2 1
13 1 0 0 19 44 61 6 2 1 67 66 0 0
23 1 1 0 29 25 75 3 2 1 145 145 2 1
22 1 0 0 27 15 97 2 1 0 95 58 0 0
23 1 0 0 15 37 75 1 2 0 145 145 2 1
15 1 0 0 41 59 82 1 2 1 72 78 1 1
20 1 0 0 0 68 91 4 2 1 158 157 0 0
31 1 0 0 15 58 70 4 2 1 241 255 5 5
26 1 0 0 36 19 76 6 2 1 93 83 1 1
26 1 0 0 36 31 68 1 2 1 85 81 2 2
16 2 0 0 19 23 76 2 2 1 84 90 1 0
28 1 0 0 42 65 74 1 2 1 344 344 2 1
8 1 0 0 61 53 70 13 2 1 145 145 2 1
19 1 0 0 38 28 55 1 2 1 72 94 2 1
28 1 0 0 6 25 74 2 2 1 173 152 1 1
19 1 0 0 20 47 86 3 2 1 96 84 2 1
26 1 0 0 45 46 56 1 1 1 86 85 3 3
16 1 0 0 32 23 64 2 2 2 93 97 3 2
33 1 0 0 41 27 64 2 2 1 334 350 3 2
27 1 0 0 4 67 86 3 2 1 231 244 0 1
25 1 0 0 31 48 78 3 2 1 45 40 3 1
15 1 0 0 41 6 89 0 1 0 311 321 1 0
36 1 0 0 29 31 48 0 2 1 145 145 2 1
35 1 0 0 47 32 52 3 2 1 249 257 2 2
27 1 0 0 16 50 81 4 2 1 44 25 2 0
17 1 0 0 26 20 86 -5 2 0 84 72 1 1
12 1 0 0 34 14 100 1 2 1 145 145 2 1
19 2 1 0 14 23 93 2 2 1 262 218 0 1
31 1 0 0 47 29 55 1 2 1 92 99 4 3
16 1 0 0 46 55 80 1 1 1 95 94 0 0
19 2 0 0 38 76 81 1 2 1 28 26 3 3
27 1 0 0 32 17 80 8 2 1 142 136 2 1
16 1 0 0 28 31 70 1 2 1 60 59 2 1
24 2 0 0 5 37 83 1 2 1 137 90 0 0
25 2 1 0 29 42 91 3 2 1 145 145 2 1
24 1 0 0 29 27 68 1 2 1 145 145 2 1
27 2 2 1 29 66 79 10 3 1 145 145 2 1
31 1 0 0 11 23 68 1 1 1 58 61 2 2
17 1 0 0 46 100 67 4 2 1 48 44 3 2
26 1 0 0 19 46 91 2 2 1 97 86 2 1
15 2 0 0 32 35 88 2 2 0 78 72 0 0
24 1 0 0 18 14 93 1 2 1 145 145 2 1
26 1 0 0 7 22 87 2 2 1 91 73 0 0
24 1 0 0 32 42 71 2 2 0 50 50 4 4
32 1 0 0 45 42 62 4 2 5 251 254 3 3
32 2 2 1 29 62 65 5 3 1 145 145 2 1
24 1 0 0 57 49 74 2 2 1 74 68 5 3
23 2 0 0 29 130 75 4 2 1 145 145 2 1
30 1 0 0 36 33 64 5 1 1 268 37 0 0
24 1 0 0 26 16 82 2 2 1 92 92 2 2
8 1 0 0 70 54 100 3 2 1 145 145 2 1
21 2 0 0 69 92 54 4 2 0 325 321 4 1
18 2 1 0 6 73 47 3 2 1 137 184 1 0
23 1 0 0 20 28 75 3 2 2 145 145 2 1
26 1 0 0 29 30 85 4 2 1 226 152 1 0
17 1 0 0 43 32 95 0 2 1 52 52 4 4
20 2 0 0 38 97 60 2 2 1 74 74 3 3
26 1 0 0 34 23 68 2 2 1 73 65 6 5
28 1 0 0 6 31 91 3 2 1 256 250 1 0
15 1 0 0 32 15 77 1 2 1 87 85 2 2
27 1 0 0 26 21 88 0 1 1 80 78 2 2
17 1 0 0 19 29 84 4 2 1 91 98 1 0
28 1 0 0 15 13 85 5 2 1 95 121 3 1
26 1 0 0 56 76 81 0 2 1 38 315 3 1
15 2 0 0 20 30 85 2 2 1 116 77 1 0
26 1 0 0 32 33 67 2 2 1 110 112 2 1
26 1 0 0 20 61 74 4 2 1 70 67 1 1
26 1 0 0 74 79 54 4 2 1 185 202 2 0
29 1 0 0 7 37 73 3 2 0 247 247 1 2
27 1 0 0 8 27 82 1 2 1 172 174 1 1
22 1 0 0 33 76 60 18 2 1 80 68 2 1
21 1 0 0 16 7 91 1 2 1 145 145 2 1
18 1 0 0 54 52 69 3 2 3 98 97 4 4
16 1 0 0 26 53 68 2 2 1 60 62 1 1
25 1 0 0 36 29 86 8 2 1 115 110 2 2
35 1 0 0 56 48 56 2 2 1 242 275 2 1
27 1 0 0 15 25 83 2 2 1 241 235 2 2
12 1 0 0 42 22 94 2 2 1 56 54 3 2
32 2 2 0 29 42 54 13 2 1 145 145 2 1
23 1 0 0 39 7 75 1 2 0 145 145 2 1
16 1 0 0 29 11 65 0 1 1 110 112 2 2
24 1 2 0 3 27 90 3 2 1 80 310 0 0
24 1 0 0 23 26 69 1 2 1 92 103 2 1
21 1 0 0 45 70 63 2 2 1 85 82 2 2
23 1 0 0 29 35 75 6 2 1 145 145 2 1
19 1 0 0 36 26 84 3 1 1 68 67 1 1
22 1 0 0 22 3 80 1 2 1 106 106 2 2
18 1 0 0 29 46 90 6 2 1 48 42 2 1
25 2 1 0 2 39 72 4 3 0 119 109 0 0
25 1 0 0 21 35 81 5 2 1 72 354 0 0
23 2 0 0 8 33 91 0 2 1 103 59 0 0
14 1 0 0 26 10 92 1 2 1 76 84 1 0
20 1 2 0 1 81 83 5 2 1 302 333 0 0
17 1 0 0 39 34 77 1 2 1 93 95 1 1
24 1 0 0 45 30 81 1 1 1 188 29 0 0
30 1 0 0 12 22 67 5 2 1 238 235 1 2
21 2 0 0 5 35 89 2 2 1 174 158 0 0
15 1 0 0 29 33 76 2 2 1 96 83 3 3
18 1 1 0 28 47 57 7 2 1 234 137 0 0
21 1 0 0 14 36 86 3 2 1 109 107 3 3
16 2 2 0 29 21 91 3 2 1 145 145 2 1
23 0 0 0 29 48 75 3 0 1 145 145 2 1
17 1 0 0 38 9 94 3 2 1 57 52 2 1
23 1 0 0 29 30 75 2 2 1 145 145 2 1
28 1 0 0 55 54 72 2 2 1 58 64 8 9
26 1 0 0 40 36 75 7 2 1 62 55 6 5
17 1 0 0 39 9 87 -2 1 1 93 80 1 1
16 1 0 0 32 51 65 1 2 1 90 87 4 4
30 1 0 0 8 34 84 8 2 1 103 170 1 1
25 1 0 0 3 67 89 4 2 1 42 19 0 0
23 1 0 0 25 24 78 1 2 1 97 90 3 2
16 2 0 0 20 27 85 2 2 1 106 121 2 0
28 1 0 0 14 33 73 2 2 1 322 342 1 1
23 1 0 0 29 45 75 1 1 1 145 145 2 1
23 2 1 0 29 57 75 6 2 1 145 145 2 1
27 1 0 0 6 24 85 1 2 1 202 206 2 1
17 2 0 0 19 37 88 1 2 1 96 83 1 0
32 1 0 0 26 20 66 2 1 7 245 248 3 2
13 1 0 0 9 77 71 4 2 1 147 150 1 1
26 1 0 0 8 19 92 2 2 1 284 324 0 0
32 1 0 0 43 35 61 5 1 1 195 81 1 0
24 1 0 0 27 22 85 1 2 1 205 207 2 2
34 1 1 0 29 61 52 4 2 1 145 145 2 1
23 2 3 1 29 38 75 7 3 1 145 145 2 1
21 2 0 0 3 49 87 3 2 0 95 130 0 0
20 1 0 0 8 35 85 2 2 1 46 139 1 0
26 1 0 0 5 27 83 3 2 1 210 213 2 3
30 2 2 0 29 61 71 6 2 1 145 145 2 1
18 1 0 0 26 15 84 5 2 1 85 90 2 2
26 2 1 0 5 84 77 3 2 0 71 46 0 0
22 2 0 0 32 20 79 -5 2 3 240 216 1 1
19 1 0 0 9 67 85 2 2 1 258 172 0 0
25 1 0 0 36 27 99 2 1 1 337 78 0 0
26 1 1 0 0 34 92 5 2 1 241 241 0 0
19 2 1 0 1 120 84 3 3 1 171 189 0 0
23 1 0 0 33 29 75 1 2 0 145 145 2 1
27 1 0 0 12 22 85 1 2 1 174 160 1 1
26 2 1 0 10 46 74 3 2 1 143 282 1 0
25 1 0 0 13 19 88 1 2 1 113 95 3 1
19 1 0 0 38 16 84 3 2 1 83 84 3 3
23 1 0 0 21 24 75 2 2 1 100 93 1 2
27 1 0 0 12 63 4 166 2 1 166 0 0 1
26 1 0 0 27 31 59 3 2 1 80 84 6 6
30 1 0 0 34 40 71 2 2 1 258 184 1 0
6 1 0 0 44 11 93 1 2 1 145 145 2 1
26 1 0 0 62 44 77 3 2 1 53 58 2 2
23 1 1 0 29 45 75 2 2 1 145 145 2 1
14 1 0 0 40 21 67 0 1 1 94 90 3 2
18 1 0 0 8 17 88 1 2 1 267 285 0 0
15 1 0 0 39 21 95 2 2 1 49 51 3 3
20 1 0 0 31 10 87 1 1 1 175 158 1 0
22 1 0 0 38 65 75 5 2 1 73 95 0 0
32 1 0 0 32 37 60 2 2 1 245 253 2 2
22 1 0 0 46 43 98 1 2 1 52 55 3 3
17 1 0 0 23 52 74 2 1 1 74 76 2 1
23 1 2 0 29 58 75 12 2 1 145 145 2 1
14 1 0 0 28 97 54 12 2 1 85 83 5 5
28 1 0 0 50 45 69 2 2 1 90 84 2 2
15 1 0 0 26 21 72 1 2 1 219 273 1 0
16 1 0 0 38 32 89 1 2 1 73 74 5 4
21 1 0 0 46 37 84 2 2 1 92 90 2 2
22 1 0 0 48 28 83 2 2 1 145 145 2 1
25 1 1 0 18 13 70 1 2 1 86 87 2 2
29 2 0 0 29 39 69 3 2 1 145 145 2 1
14 1 0 0 44 13 100 1 2 1 145 145 2 1
15 1 0 0 20 34 87 2 2 1 43 36 3 2
27 1 0 0 9 28 90 1 1 1 187 168 1 1
29 1 0 0 59 47 50 3 2 1 80 74 1 1
12 1 0 0 38 25 94 2 2 1 51 56 2 2
23 2 1 0 20 143 81 3 2 1 246 263 1 1
23 2 0 0 1 35 91 4 2 0 114 104 0 0
21 1 0 0 66 26 95 1 2 1 104 97 3 2
18 1 0 0 33 35 95 1 2 1 61 88 4 1
27 1 0 0 0 21 94 2 2 1 73 36 1 0
17 1 0 0 26 23 86 4 2 1 102 105 2 2
33 1 0 0 28 37 61 1 2 1 255 257 5 5
25 1 0 0 33 46 81 3 2 1 73 70 5 4
23 1 0 0 38 15 75 1 2 0 145 145 2 1
26 1 2 0 29 88 76 4 2 1 145 145 2 1
18 1 0 0 46 36 85 1 2 1 65 68 4 3
18 2 0 0 29 133 63 3 2 1 145 145 2 1
14 1 0 0 28 111 57 8 2 1 86 83 6 6
32 1 0 0 20 13 60 1 1 1 188 172 1 0
28 1 0 0 31 25 73 9 1 1 50 54 1 1
14 1 0 0 37 13 97 1 2 1 75 78 2 1
25 1 0 0 10 15 93 2 2 1 42 35 1 0
19 1 0 0 20 32 78 1 2 1 25 24 3 3
30 1 0 0 51 54 52 2 2 1 69 266 1 0
16 2 0 0 18 82 82 3 2 0 65 55 0 0
24 2 1 0 29 41 67 2 2 1 145 145 2 1
33 1 0 0 58 31 61 2 2 1 296 300 3 3
29 1 0 0 4 14 81 1 1 1 112 115 2 2
19 1 0 0 10 36 95 1 2 1 316 315 2 0
17 2 0 0 26 76 65 4 2 3 265 201 1 0
19 1 1 0 2 34 86 3 2 1 104 60 0 0
31 2 0 0 83 73 66 4 2 1 75 85 1 0
25 2 0 0 53 46 86 2 2 1 105 101 1 2
17 1 0 0 29 38 95 1 2 1 162 206 0 1
33 1 0 0 69 42 57 3 2 1 300 298 2 2
24 1 0 0 32 26 79 1 2 1 41 43 2 2
23 3 2 0 29 91 75 4 4 1 145 145 2 1
25 1 0 0 23 27 76 1 2 1 180 181 3 3
28 1 0 0 6 23 87 3 2 1 44 50 3 2
29 1 0 0 17 12 73 1 2 1 121 123 1 2
28 1 0 0 24 53 57 2 2 1 238 236 8 9
28 1 0 0 52 48 63 3 2 1 61 78 0 0
26 1 0 0 4 27 94 1 2 1 182 187 1 1
23 1 1 0 33 84 75 4 2 3 145 145 2 1
12 1 0 0 38 56 62 5 2 1 61 59 6 5
27 2 0 0 6 26 78 1 2 1 75 80 1 1
16 1 0 0 12 41 69 3 2 1 102 105 1 1
15 1 0 0 28 17 92 1 2 1 105 101 2 1
22 2 1 0 1 141 77 6 2 0 282 334 2 1
27 2 1 0 5 26 83 2 2 0 67 47 1 0
27 1 0 0 18 49 85 1 2 1 162 159 1 1
26 1 0 0 39 54 97 1 2 1 79 109 2 1
27 1 0 0 1 51 92 5 2 1 333 21 1 0
21 1 0 0 25 13 83 1 2 1 145 145 2 1
30 1 0 0 5 28 78 4 2 1 319 29 2 0
26 1 0 0 1 22 94 0 2 1 246 230 0 0
16 2 2 0 11 104 59 7 3 1 253 260 1 0
23 2 2 0 29 61 75 3 2 1 145 145 2 1
27 1 0 0 36 22 78 2 2 1 93 111 1 1
18 1 0 0 40 17 85 1 2 1 308 327 2 0
12 2 0 0 36 79 68 6 2 1 83 109 1 0
29 1 0 0 21 33 79 5 2 1 184 173 3 2
28 1 0 0 51 43 53 2 2 4 52 50 2 1
19 1 0 0 15 40 78 2 2 1 198 304 0 0
14 1 0 0 26 25 83 2 2 0 82 84 2 1
29 1 0 0 42 8 74 8 2 1 111 115 9 8
16 2 0 0 34 103 71 8 2 0 89 91 3 2
26 1 0 0 24 10 94 0 2 1 211 263 0 0
34 1 0 0 68 43 54 5 2 1 308 30 2 0
29 1 0 0 24 49 69 5 2 1 97 97 3 2
28 1 1 0 17 52 71 4 2 1 277 288 1 0
30 1 0 0 51 47 67 8 1 1 36 67 2 0
31 1 0 0 35 32 61 1 2 1 116 117 5 5
22 1 1 0 2 80 70 5 2 1 166 310 0 0
31 1 0 0 28 35 68 16 2 1 61 62 2 1
20 1 0 0 45 29 86 1 1 1 76 75 1 1
25 2 0 0 9 39 85 8 2 2 175 258 0 0
29 1 0 0 34 46 73 1 2 1 125 125 2 2
23 1 0 0 29 53 71 2 2 0 120 87 1 0
27 2 0 0 29 44 75 4 3 1 145 145 2 1
12 1 0 0 38 57 77 2 2 1 111 98 1 0
23 1 0 0 45 69 85 4 2 1 254 257 1 1
12 1 0 0 46 88 53 4 2 1 83 88 7 7
26 1 0 0 31 63 88 2 2 1 58 254 1 0
22 1 0 0 44 43 86 6 1 1 64 61 1 1
28 1 0 0 7 17 72 1 1 1 91 91 2 2
28 1 0 0 44 35 73 3 2 1 266 269 2 2
